cluster_id,num_officers,hour,daily_avg,tier1,tier2,peak_hour,prevention_rate
260,3,6,3.5733333333333333,0,1,0,0.45841666669368303
260,3,8,3.5733333333333333,0,1,1,0.5587011084951878
260,3,10,3.5733333333333333,0,1,1,0.5668255202923992
260,3,12,3.5733333333333333,0,1,1,0.5555488345697966
260,3,14,3.5733333333333333,0,1,1,0.5256931484104139
260,3,16,3.5733333333333333,0,1,1,0.5888334588086155
260,3,18,3.5733333333333333,0,1,1,0.6064119774606536
260,3,20,3.5733333333333333,0,1,0,0.4710953438430549
260,3,22,3.5733333333333333,0,1,0,0.4832970101054094
260,4,6,3.5733333333333333,0,1,0,0.5569736084005947
260,4,8,3.5733333333333333,0,1,1,0.6826909800713239
260,4,10,3.5733333333333333,0,1,1,0.7375865545772476
260,4,12,3.5733333333333333,0,1,1,0.6496992984063227
260,4,14,3.5733333333333333,0,1,1,0.6679731446995009
260,4,16,3.5733333333333333,0,1,1,0.6654319971430703
260,4,18,3.5733333333333333,0,1,1,0.7472022423655724
260,4,20,3.5733333333333333,0,1,0,0.581711540565603
260,4,22,3.5733333333333333,0,1,0,0.5634922094817998
260,5,6,3.5733333333333333,0,1,0,0.6548771946084719
260,5,8,3.5733333333333333,0,1,1,0.7568286887035205
260,5,10,3.5733333333333333,0,1,1,0.8
260,5,12,3.5733333333333333,0,1,1,0.7869930228646734
260,5,14,3.5733333333333333,0,1,1,0.8
260,5,16,3.5733333333333333,0,1,1,0.7873910306979122
260,5,18,3.5733333333333333,0,1,1,0.7766022844635968
260,5,20,3.5733333333333333,0,1,0,0.6336363407424396
260,5,22,3.5733333333333333,0,1,0,0.6470467666876493
277,1,6,4.3,0,1,0,0.23676619220612793
277,1,8,4.3,0,1,1,0.338556973145905
277,1,10,4.3,0,1,1,0.29866237465433393
277,1,12,4.3,0,1,1,0.24107755930028246
277,1,14,4.3,0,1,1,0.34901838525654916
277,1,16,4.3,0,1,1,0.3653562142501853
277,1,18,4.3,0,1,1,0.35148267236346903
277,1,20,4.3,0,1,0,0.18551753128982534
277,1,22,4.3,0,1,0,0.24946602279694102
277,2,6,4.3,0,1,0,0.2682660895979568
277,2,8,4.3,0,1,1,0.5167880443061674
277,2,10,4.3,0,1,1,0.41855781671527664
277,2,12,4.3,0,1,1,0.5122161443783959
277,2,14,4.3,0,1,1,0.4998347857473659
277,2,16,4.3,0,1,1,0.42597638589855763
277,2,18,4.3,0,1,1,0.41668860194929025
277,2,20,4.3,0,1,0,0.37101480865545355
277,2,22,4.3,0,1,0,0.3232270385126772
277,3,6,4.3,0,1,0,0.4545993856863283
277,3,8,4.3,0,1,1,0.5636868963677233
277,3,10,4.3,0,1,1,0.5117536634213747
277,3,12,4.3,0,1,1,0.4937812792350217
277,3,14,4.3,0,1,1,0.5920673699397839
277,3,16,4.3,0,1,1,0.560537690146775
277,3,18,4.3,0,1,1,0.5608764073234348
277,3,20,4.3,0,1,0,0.47833455356375143
277,3,22,4.3,0,1,0,0.4974376910652978
277,4,6,4.3,0,1,0,0.5330982111455277
277,4,8,4.3,0,1,1,0.6903760517236056
277,4,10,4.3,0,1,1,0.7240057213245554
277,4,12,4.3,0,1,1,0.6497225772120171
277,4,14,4.3,0,1,1,0.7129261221899079
277,4,16,4.3,0,1,1,0.7260754388728863
277,4,18,4.3,0,1,1,0.7312092083367052
277,4,20,4.3,0,1,0,0.46652989189990146
277,4,22,4.3,0,1,0,0.5135457892076424
277,5,6,4.3,0,1,0,0.5768694698870613
277,5,8,4.3,0,1,1,0.7959954781763685
277,5,10,4.3,0,1,1,0.8
277,5,12,4.3,0,1,1,0.8
277,5,14,4.3,0,1,1,0.7722013807852771
277,5,16,4.3,0,1,1,0.7720971000676314
277,5,18,4.3,0,1,1,0.8
277,5,20,4.3,0,1,0,0.6238630775412122
277,5,22,4.3,0,1,0,0.6627060604475189
390,1,6,2.7066666666666666,0,1,0,0.27504912012039345
390,1,8,2.7066666666666666,0,1,1,0.2947153352514692
390,1,10,2.7066666666666666,0,1,1,0.2876748658088878
390,1,12,2.7066666666666666,0,1,1,0.27893951003764283
390,1,14,2.7066666666666666,0,1,1,0.36748207339033895
390,1,16,2.7066666666666666,0,1,1,0.38854387292348036
390,1,18,2.7066666666666666,0,1,1,0.41497448565545525
390,1,20,2.7066666666666666,0,1,0,0.29722421329292964
390,1,22,2.7066666666666666,0,1,0,0.31001354310139945
390,2,6,2.7066666666666666,0,1,0,0.33379934669385264
390,2,8,2.7066666666666666,0,1,1,0.4157433673302458
390,2,10,2.7066666666666666,0,1,1,0.4960031732967022
390,2,12,2.7066666666666666,0,1,1,0.4787072300895761
390,2,14,2.7066666666666666,0,1,1,0.4662977749736358
390,2,16,2.7066666666666666,0,1,1,0.47749485922531965
390,2,18,2.7066666666666666,0,1,1,0.4749274192983283
390,2,20,2.7066666666666666,0,1,0,0.40835267439414247
390,2,22,2.7066666666666666,0,1,0,0.4087994233926783
390,3,6,2.7066666666666666,0,1,0,0.4722688140936139
390,3,8,2.7066666666666666,0,1,1,0.6168321149025172
390,3,10,2.7066666666666666,0,1,1,0.6035625020969911
390,3,12,2.7066666666666666,0,1,1,0.5645532107186153
390,3,14,2.7066666666666666,0,1,1,0.6132625869965257
390,3,16,2.7066666666666666,0,1,1,0.5272201972456296
390,3,18,2.7066666666666666,0,1,1,0.6251556620918354
390,3,20,2.7066666666666666,0,1,0,0.4027190824093586
390,3,22,2.7066666666666666,0,1,0,0.46193213147178935
390,4,6,2.7066666666666666,0,1,0,0.5101938416629537
390,4,8,2.7066666666666666,0,1,1,0.7261355593229771
390,4,10,2.7066666666666666,0,1,1,0.7026429909628837
390,4,12,2.7066666666666666,0,1,1,0.6402097616734668
390,4,14,2.7066666666666666,0,1,1,0.7208279852407392
390,4,16,2.7066666666666666,0,1,1,0.6808831689266917
390,4,18,2.7066666666666666,0,1,1,0.7392458688325348
390,4,20,2.7066666666666666,0,1,0,0.5440530275493763
390,4,22,2.7066666666666666,0,1,0,0.5598168394155215
390,5,6,2.7066666666666666,0,1,0,0.5736972417993915
390,5,8,2.7066666666666666,0,1,1,0.7684267107429056
390,5,10,2.7066666666666666,0,1,1,0.7736544545559566
390,5,12,2.7066666666666666,0,1,1,0.8
390,5,14,2.7066666666666666,0,1,1,0.8
390,5,16,2.7066666666666666,0,1,1,0.759793129930285
390,5,18,2.7066666666666666,0,1,1,0.8
390,5,20,2.7066666666666666,0,1,0,0.5252129032909719
390,5,22,2.7066666666666666,0,1,0,0.5642324239563085
92,1,6,5.12,0,1,0,0.22514886175252902
92,1,8,5.12,0,1,1,0.28689965242237114
92,1,10,5.12,0,1,1,0.27765646440849684
92,1,12,5.12,0,1,1,0.35751995648551194
92,1,14,5.12,0,1,1,0.33243729209088557
92,1,16,5.12,0,1,1,0.3561762159042044
92,1,18,5.12,0,1,1,0.36861890744486053
92,1,20,5.12,0,1,0,0.27412467972690135
92,1,22,5.12,0,1,0,0.28981052704601495
92,2,6,5.12,0,1,0,0.3542187085503093
92,2,8,5.12,0,1,1,0.4145202644677703
92,2,10,5.12,0,1,1,0.5043125672328319
92,2,12,5.12,0,1,1,0.438435514688755
92,2,14,5.12,0,1,1,0.42457614804950305
92,2,16,5.12,0,1,1,0.45488328496782415
92,2,18,5.12,0,1,1,0.4254875632281396
92,2,20,5.12,0,1,0,0.34030278472042275
92,2,22,5.12,0,1,0,0.3707621568625387
92,3,6,5.12,0,1,0,0.4644336695698451
92,3,8,5.12,0,1,1,0.5470867973429749
92,3,10,5.12,0,1,1,0.5634917850820503
92,3,12,5.12,0,1,1,0.6259733201908099
92,3,14,5.12,0,1,1,0.6028560047093577
92,3,16,5.12,0,1,1,0.6660026015739418
92,3,18,5.12,0,1,1,0.6302051269496611
92,3,20,5.12,0,1,0,0.49627172274239756
92,3,22,5.12,0,1,0,0.3949852579817679
92,4,6,5.12,0,1,0,0.5745544140653369
92,4,8,5.12,0,1,1,0.7018757279321236
92,4,10,5.12,0,1,1,0.6819607278584701
92,4,12,5.12,0,1,1,0.7107206136213012
92,4,14,5.12,0,1,1,0.7418084613844594
92,4,16,5.12,0,1,1,0.7240332636401685
92,4,18,5.12,0,1,1,0.6688610479463176
92,4,20,5.12,0,1,0,0.5736983565437048
92,4,22,5.12,0,1,0,0.5184964983169614
92,5,6,5.12,0,1,0,0.6206673247585714
92,5,8,5.12,0,1,1,0.7798659973009147
92,5,10,5.12,0,1,1,0.783245349930575
92,5,12,5.12,0,1,1,0.8
92,5,14,5.12,0,1,1,0.7503922512073641
92,5,16,5.12,0,1,1,0.8
92,5,18,5.12,0,1,1,0.7191565572282201
92,5,20,5.12,0,1,0,0.5880932926698057
92,5,22,5.12,0,1,0,0.6268084755976696
171,1,6,4.1866666666666665,0,1,0,0.2868725666574124
171,1,8,4.1866666666666665,0,1,1,0.3369809711771318
171,1,10,4.1866666666666665,0,1,1,0.33870437187993835
171,1,12,4.1866666666666665,0,1,1,0.3574220034131047
171,1,14,4.1866666666666665,0,1,1,0.3317572209016928
171,1,16,4.1866666666666665,0,1,1,0.39672725031739625
171,1,18,4.1866666666666665,0,1,1,0.3745739645692641
171,1,20,4.1866666666666665,0,1,0,0.2984129740402254
171,1,22,4.1866666666666665,0,1,0,0.22485373106518333
171,2,6,4.1866666666666665,0,1,0,0.3538244630237719
171,2,8,4.1866666666666665,0,1,1,0.44998136205117195
171,2,10,4.1866666666666665,0,1,1,0.42177594497242143
171,2,12,4.1866666666666665,0,1,1,0.47640656735783077
171,2,14,4.1866666666666665,0,1,1,0.4404941696888074
171,2,16,4.1866666666666665,0,1,1,0.48821615319400957
171,2,18,4.1866666666666665,0,1,1,0.4191923374842268
171,2,20,4.1866666666666665,0,1,0,0.4257616245136729
171,2,22,4.1866666666666665,0,1,0,0.32114669365631754
171,3,6,4.1866666666666665,0,1,0,0.45927209348801745
171,3,8,4.1866666666666665,0,1,1,0.6146743724155228
171,3,10,4.1866666666666665,0,1,1,0.5601743827919956
171,3,12,4.1866666666666665,0,1,1,0.617098745737318
171,3,14,4.1866666666666665,0,1,1,0.5338326560879835
171,3,16,4.1866666666666665,0,1,1,0.6410847079673025
171,3,18,4.1866666666666665,0,1,1,0.5835659705986304
171,3,20,4.1866666666666665,0,1,0,0.42664354368124485
171,3,22,4.1866666666666665,0,1,0,0.43853272910290264
171,4,6,4.1866666666666665,0,1,0,0.5763567707757088
171,4,8,4.1866666666666665,0,1,1,0.6806217883259825
171,4,10,4.1866666666666665,0,1,1,0.674025692423089
171,4,12,4.1866666666666665,0,1,1,0.6951385360966506
171,4,14,4.1866666666666665,0,1,1,0.6569215154892013
171,4,16,4.1866666666666665,0,1,1,0.7768217563176727
171,4,18,4.1866666666666665,0,1,1,0.6813442163514112
171,4,20,4.1866666666666665,0,1,0,0.5772646714472162
171,4,22,4.1866666666666665,0,1,0,0.5523788033459109
171,5,6,4.1866666666666665,0,1,0,0.5726186379807212
171,5,8,4.1866666666666665,0,1,1,0.7917618116314908
171,5,10,4.1866666666666665,0,1,1,0.8
171,5,12,4.1866666666666665,0,1,1,0.7844695465965478
171,5,14,4.1866666666666665,0,1,1,0.8
171,5,16,4.1866666666666665,0,1,1,0.8
171,5,18,4.1866666666666665,0,1,1,0.8
171,5,20,4.1866666666666665,0,1,0,0.5936137291090801
171,5,22,4.1866666666666665,0,1,0,0.5688063020887405
424,1,6,4.013333333333334,0,1,0,0.23895649578548822
424,1,8,4.013333333333334,0,1,1,0.3488496376266688
424,1,10,4.013333333333334,0,1,1,0.3628314685412942
424,1,12,4.013333333333334,0,1,1,0.25413714380958213
424,1,14,4.013333333333334,0,1,1,0.34067547193553
424,1,16,4.013333333333334,0,1,1,0.3473235690129274
424,1,18,4.013333333333334,0,1,1,0.329898229747378
424,1,20,4.013333333333334,0,1,0,0.31515095356063516
424,1,22,4.013333333333334,0,1,0,0.28037120297003487
424,2,6,4.013333333333334,0,1,0,0.40940767632323594
424,2,8,4.013333333333334,0,1,1,0.4533615791859908
424,2,10,4.013333333333334,0,1,1,0.49949909970027706
424,2,12,4.013333333333334,0,1,1,0.5274026557811009
424,2,14,4.013333333333334,0,1,1,0.5144677379709065
424,2,16,4.013333333333334,0,1,1,0.41831433626285075
424,2,18,4.013333333333334,0,1,1,0.45185295689830485
424,2,20,4.013333333333334,0,1,0,0.3431934117820082
424,2,22,4.013333333333334,0,1,0,0.37657018140305315
424,3,6,4.013333333333334,0,1,0,0.47795414220058136
424,3,8,4.013333333333334,0,1,1,0.5494442930389706
424,3,10,4.013333333333334,0,1,1,0.5857135405566776
424,3,12,4.013333333333334,0,1,1,0.5022029067137546
424,3,14,4.013333333333334,0,1,1,0.6406778002320757
424,3,16,4.013333333333334,0,1,1,0.5625050303729323
424,3,18,4.013333333333334,0,1,1,0.58523455759378
424,3,20,4.013333333333334,0,1,0,0.43811401144047757
424,3,22,4.013333333333334,0,1,0,0.49634110300053663
424,4,6,4.013333333333334,0,1,0,0.4304997423441049
424,4,8,4.013333333333334,0,1,1,0.7033355863069637
424,4,10,4.013333333333334,0,1,1,0.6997672497000922
424,4,12,4.013333333333334,0,1,1,0.6858545444963328
424,4,14,4.013333333333334,0,1,1,0.7730490618254253
424,4,16,4.013333333333334,0,1,1,0.6685068216457692
424,4,18,4.013333333333334,0,1,1,0.7348718470894265
424,4,20,4.013333333333334,0,1,0,0.5582501115482433
424,4,22,4.013333333333334,0,1,0,0.5944607701014206
424,5,6,4.013333333333334,0,1,0,0.5853124366088998
424,5,8,4.013333333333334,0,1,1,0.7626812440350497
424,5,10,4.013333333333334,0,1,1,0.8
424,5,12,4.013333333333334,0,1,1,0.8
424,5,14,4.013333333333334,0,1,1,0.7302025061329297
424,5,16,4.013333333333334,0,1,1,0.7704277994214692
424,5,18,4.013333333333334,0,1,1,0.8
424,5,20,4.013333333333334,0,1,0,0.6455105688618635
424,5,22,4.013333333333334,0,1,0,0.5848307738722818
437,1,6,3.5933333333333333,0,1,0,0.14692976040732236
437,1,8,3.5933333333333333,0,1,1,0.36192892742948135
437,1,10,3.5933333333333333,0,1,1,0.292187172402241
437,1,12,3.5933333333333333,0,1,1,0.26030644807510356
437,1,14,3.5933333333333333,0,1,1,0.2277069630006344
437,1,16,3.5933333333333333,0,1,1,0.37355923440790967
437,1,18,3.5933333333333333,0,1,1,0.3461446980161987
437,1,20,3.5933333333333333,0,1,0,0.25447374477150997
437,1,22,3.5933333333333333,0,1,0,0.31906097451851045
437,2,6,3.5933333333333333,0,1,0,0.38249298732092296
437,2,8,3.5933333333333333,0,1,1,0.5266520017088767
437,2,10,3.5933333333333333,0,1,1,0.4062905811133202
437,2,12,3.5933333333333333,0,1,1,0.46061797504184154
437,2,14,3.5933333333333333,0,1,1,0.3973314650020795
437,2,16,3.5933333333333333,0,1,1,0.4528247067257814
437,2,18,3.5933333333333333,0,1,1,0.452055365849333
437,2,20,3.5933333333333333,0,1,0,0.3820645454905229
437,2,22,3.5933333333333333,0,1,0,0.35882255524567597
437,3,6,3.5933333333333333,0,1,0,0.47543628553119666
437,3,8,3.5933333333333333,0,1,1,0.6111376053255558
437,3,10,3.5933333333333333,0,1,1,0.6691971470953257
437,3,12,3.5933333333333333,0,1,1,0.5703881337885551
437,3,14,3.5933333333333333,0,1,1,0.5453590919733449
437,3,16,3.5933333333333333,0,1,1,0.5928433446126564
437,3,18,3.5933333333333333,0,1,1,0.5509087989144184
437,3,20,3.5933333333333333,0,1,0,0.5097784307374614
437,3,22,3.5933333333333333,0,1,0,0.4391712784421907
437,4,6,3.5933333333333333,0,1,0,0.5213769452850404
437,4,8,3.5933333333333333,0,1,1,0.6851473711539553
437,4,10,3.5933333333333333,0,1,1,0.7327366969388657
437,4,12,3.5933333333333333,0,1,1,0.6976901206707407
437,4,14,3.5933333333333333,0,1,1,0.6783333271947848
437,4,16,3.5933333333333333,0,1,1,0.7706140767049413
437,4,18,3.5933333333333333,0,1,1,0.6697532063735301
437,4,20,3.5933333333333333,0,1,0,0.5454226429613198
437,4,22,3.5933333333333333,0,1,0,0.5700922460644092
437,5,6,3.5933333333333333,0,1,0,0.5467465955833171
437,5,8,3.5933333333333333,0,1,1,0.8
437,5,10,3.5933333333333333,0,1,1,0.7497956929807821
437,5,12,3.5933333333333333,0,1,1,0.8
437,5,14,3.5933333333333333,0,1,1,0.7534939595232409
437,5,16,3.5933333333333333,0,1,1,0.8
437,5,18,3.5933333333333333,0,1,1,0.8
437,5,20,3.5933333333333333,0,1,0,0.6464574610253122
437,5,22,3.5933333333333333,0,1,0,0.6220526659295241
179,1,6,3.2333333333333334,0,1,0,0.25424796228281205
179,1,8,3.2333333333333334,0,1,1,0.31794321694660627
179,1,10,3.2333333333333334,0,1,1,0.3998413876326842
179,1,12,3.2333333333333334,0,1,1,0.3130201911932943
179,1,14,3.2333333333333334,0,1,1,0.2995173570572002
179,1,16,3.2333333333333334,0,1,1,0.3676147574013132
179,1,18,3.2333333333333334,0,1,1,0.3091545278725402
179,1,20,3.2333333333333334,0,1,0,0.2254974601013549
179,1,22,3.2333333333333334,0,1,0,0.20575582951320942
179,2,6,3.2333333333333334,0,1,0,0.33768360642157935
179,2,8,3.2333333333333334,0,1,1,0.45869139904414036
179,2,10,3.2333333333333334,0,1,1,0.47172366910642805
179,2,12,3.2333333333333334,0,1,1,0.5000522497719794
179,2,14,3.2333333333333334,0,1,1,0.4830759169466318
179,2,16,3.2333333333333334,0,1,1,0.4543651112178729
179,2,18,3.2333333333333334,0,1,1,0.4540721729448113
179,2,20,3.2333333333333334,0,1,0,0.37740629875660736
179,2,22,3.2333333333333334,0,1,0,0.40790280651714284
179,3,6,3.2333333333333334,0,1,0,0.455552567979328
179,3,8,3.2333333333333334,0,1,1,0.5642347658315837
179,3,10,3.2333333333333334,0,1,1,0.5432853599565782
179,3,12,3.2333333333333334,0,1,1,0.5251917894235111
179,3,14,3.2333333333333334,0,1,1,0.609650786881741
179,3,16,3.2333333333333334,0,1,1,0.6061191409455824
179,3,18,3.2333333333333334,0,1,1,0.6060945410042665
179,3,20,3.2333333333333334,0,1,0,0.4453536221459178
179,3,22,3.2333333333333334,0,1,0,0.50677738983567
179,4,6,3.2333333333333334,0,1,0,0.5246352602166073
179,4,8,3.2333333333333334,0,1,1,0.7422107694882882
179,4,10,3.2333333333333334,0,1,1,0.7024502842004183
179,4,12,3.2333333333333334,0,1,1,0.6796659694128265
179,4,14,3.2333333333333334,0,1,1,0.7277012122927106
179,4,16,3.2333333333333334,0,1,1,0.7203854447473598
179,4,18,3.2333333333333334,0,1,1,0.7182789103706771
179,4,20,3.2333333333333334,0,1,0,0.547251136882248
179,4,22,3.2333333333333334,0,1,0,0.5424842767313268
179,5,6,3.2333333333333334,0,1,0,0.7075348797148175
179,5,8,3.2333333333333334,0,1,1,0.8
179,5,10,3.2333333333333334,0,1,1,0.8
179,5,12,3.2333333333333334,0,1,1,0.7964719663281355
179,5,14,3.2333333333333334,0,1,1,0.8
179,5,16,3.2333333333333334,0,1,1,0.8
179,5,18,3.2333333333333334,0,1,1,0.7930481901109615
179,5,20,3.2333333333333334,0,1,0,0.5998574269893634
179,5,22,3.2333333333333334,0,1,0,0.6087633064934924
144,1,6,2.1,0,1,0,0.13668297056487777
144,1,8,2.1,0,1,1,0.3494240335719057
144,1,10,2.1,0,1,1,0.3214609567955856
144,1,12,2.1,0,1,1,0.4047067999313154
144,1,14,2.1,0,1,1,0.3417737628324702
144,1,16,2.1,0,1,1,0.29344146321860154
144,1,18,2.1,0,1,1,0.3390047938348753
144,1,20,2.1,0,1,0,0.22165515659749985
144,1,22,2.1,0,1,0,0.2824362966284987
144,2,6,2.1,0,1,0,0.3686378945735794
144,2,8,2.1,0,1,1,0.5003135852443308
144,2,10,2.1,0,1,1,0.43036472833221745
144,2,12,2.1,0,1,1,0.46336032384912595
144,2,14,2.1,0,1,1,0.40739912818293467
144,2,16,2.1,0,1,1,0.4900597912769887
144,2,18,2.1,0,1,1,0.482754847217605
144,2,20,2.1,0,1,0,0.37683220084110286
144,2,22,2.1,0,1,0,0.35706476125427766
144,3,6,2.1,0,1,0,0.46709091563155164
144,3,8,2.1,0,1,1,0.647173564332344
144,3,10,2.1,0,1,1,0.5715962297183195
144,3,12,2.1,0,1,1,0.5885458073484034
144,3,14,2.1,0,1,1,0.5395549480327437
144,3,16,2.1,0,1,1,0.5482695615360668
144,3,18,2.1,0,1,1,0.5869125317237324
144,3,20,2.1,0,1,0,0.4946573418680763
144,3,22,2.1,0,1,0,0.4402487670299371
144,4,6,2.1,0,1,0,0.534563338827515
144,4,8,2.1,0,1,1,0.6877245902198251
144,4,10,2.1,0,1,1,0.6826097331662272
144,4,12,2.1,0,1,1,0.715798858228353
144,4,14,2.1,0,1,1,0.6441096941928542
144,4,16,2.1,0,1,1,0.7552375830666692
144,4,18,2.1,0,1,1,0.6773831080748216
144,4,20,2.1,0,1,0,0.5728761394175257
144,4,22,2.1,0,1,0,0.493200056104245
144,5,6,2.1,0,1,0,0.6387536052218488
144,5,8,2.1,0,1,1,0.8
144,5,10,2.1,0,1,1,0.8
144,5,12,2.1,0,1,1,0.7522228591280083
144,5,14,2.1,0,1,1,0.8
144,5,16,2.1,0,1,1,0.7446777526106245
144,5,18,2.1,0,1,1,0.7818894697961526
144,5,20,2.1,0,1,0,0.653176524038213
144,5,22,2.1,0,1,0,0.6438680770828297
521,1,6,3.18,0,1,0,0.26410731770161733
521,1,8,3.18,0,1,1,0.30200773696308636
521,1,10,3.18,0,1,1,0.36682350848696776
521,1,12,3.18,0,1,1,0.34177524950792104
521,1,14,3.18,0,1,1,0.2481873760707831
521,1,16,3.18,0,1,1,0.37230519305266074
521,1,18,3.18,0,1,1,0.34003068664521235
521,1,20,3.18,0,1,0,0.3115980499193229
521,1,22,3.18,0,1,0,0.21968917924628784
521,2,6,3.18,0,1,0,0.22993184747216
521,2,8,3.18,0,1,1,0.47316335433380746
521,2,10,3.18,0,1,1,0.473662547067279
521,2,12,3.18,0,1,1,0.394373134895742
521,2,14,3.18,0,1,1,0.4228600181653358
521,2,16,3.18,0,1,1,0.5722087097487961
521,2,18,3.18,0,1,1,0.44977557543384794
521,2,20,3.18,0,1,0,0.38623835905504866
521,2,22,3.18,0,1,0,0.3309736069052647
521,3,6,3.18,0,1,0,0.36688788404587375
521,3,8,3.18,0,1,1,0.5761896701281638
521,3,10,3.18,0,1,1,0.5723758175885558
521,3,12,3.18,0,1,1,0.5670048704532652
521,3,14,3.18,0,1,1,0.5784143665797443
521,3,16,3.18,0,1,1,0.5935707308658256
521,3,18,3.18,0,1,1,0.5769953219498478
521,3,20,3.18,0,1,0,0.39993975328210546
521,3,22,3.18,0,1,0,0.46994739166247756
521,4,6,3.18,0,1,0,0.4660251297871031
521,4,8,3.18,0,1,1,0.6219857017086321
521,4,10,3.18,0,1,1,0.7335672197880628
521,4,12,3.18,0,1,1,0.7242808108854143
521,4,14,3.18,0,1,1,0.7017041853970386
521,4,16,3.18,0,1,1,0.6481820598097972
521,4,18,3.18,0,1,1,0.6756835623730371
521,4,20,3.18,0,1,0,0.5334901300925399
521,4,22,3.18,0,1,0,0.4801642412570355
521,5,6,3.18,0,1,0,0.5824388536790707
521,5,8,3.18,0,1,1,0.8
521,5,10,3.18,0,1,1,0.8
521,5,12,3.18,0,1,1,0.775222609893658
521,5,14,3.18,0,1,1,0.8
521,5,16,3.18,0,1,1,0.7154375971765013
521,5,18,3.18,0,1,1,0.8
521,5,20,3.18,0,1,0,0.5798420634109007
521,5,22,3.18,0,1,0,0.6242938246683188
230,1,6,3.566666666666667,0,1,0,0.25358990327041164
230,1,8,3.566666666666667,0,1,1,0.3938165603913534
230,1,10,3.566666666666667,0,1,1,0.3060225740664033
230,1,12,3.566666666666667,0,1,1,0.36610425190247325
230,1,14,3.566666666666667,0,1,1,0.32981970146813866
230,1,16,3.566666666666667,0,1,1,0.33466778087961346
230,1,18,3.566666666666667,0,1,1,0.33364584427363164
230,1,20,3.566666666666667,0,1,0,0.2296730758202355
230,1,22,3.566666666666667,0,1,0,0.26293604136373316
230,2,6,3.566666666666667,0,1,0,0.3544940711151272
230,2,8,3.566666666666667,0,1,1,0.47164960993626925
230,2,10,3.566666666666667,0,1,1,0.46538020582771455
230,2,12,3.566666666666667,0,1,1,0.49391978198448955
230,2,14,3.566666666666667,0,1,1,0.49894034464189485
230,2,16,3.566666666666667,0,1,1,0.41997506712688804
230,2,18,3.566666666666667,0,1,1,0.4967509000236309
230,2,20,3.566666666666667,0,1,0,0.30954654291560585
230,2,22,3.566666666666667,0,1,0,0.38051423552550945
230,3,6,3.566666666666667,0,1,0,0.47528955138811474
230,3,8,3.566666666666667,0,1,1,0.5065473243334999
230,3,10,3.566666666666667,0,1,1,0.5867191698611764
230,3,12,3.566666666666667,0,1,1,0.5642601554655875
230,3,14,3.566666666666667,0,1,1,0.552649389682585
230,3,16,3.566666666666667,0,1,1,0.6370340932279603
230,3,18,3.566666666666667,0,1,1,0.5568528343745033
230,3,20,3.566666666666667,0,1,0,0.41824492283527803
230,3,22,3.566666666666667,0,1,0,0.45352779760020373
230,4,6,3.566666666666667,0,1,0,0.5714235898519366
230,4,8,3.566666666666667,0,1,1,0.698334056559595
230,4,10,3.566666666666667,0,1,1,0.7506548218267701
230,4,12,3.566666666666667,0,1,1,0.7252390264785636
230,4,14,3.566666666666667,0,1,1,0.6168715472107429
230,4,16,3.566666666666667,0,1,1,0.6828213214597197
230,4,18,3.566666666666667,0,1,1,0.681526316025932
230,4,20,3.566666666666667,0,1,0,0.5631744381371769
230,4,22,3.566666666666667,0,1,0,0.43900731774503554
230,5,6,3.566666666666667,0,1,0,0.7139603883487089
230,5,8,3.566666666666667,0,1,1,0.8
230,5,10,3.566666666666667,0,1,1,0.7979550721567077
230,5,12,3.566666666666667,0,1,1,0.8
230,5,14,3.566666666666667,0,1,1,0.8
230,5,16,3.566666666666667,0,1,1,0.8
230,5,18,3.566666666666667,0,1,1,0.8
230,5,20,3.566666666666667,0,1,0,0.6172276009785753
230,5,22,3.566666666666667,0,1,0,0.6063389698653221
534,1,6,3.36,0,1,0,0.24446818223980396
534,1,8,3.36,0,1,1,0.3079555203314183
534,1,10,3.36,0,1,1,0.31351943601202015
534,1,12,3.36,0,1,1,0.2869777614262807
534,1,14,3.36,0,1,1,0.3379651419725991
534,1,16,3.36,0,1,1,0.27361329691094455
534,1,18,3.36,0,1,1,0.34863666096574847
534,1,20,3.36,0,1,0,0.26204677567830637
534,1,22,3.36,0,1,0,0.26937741193546755
534,2,6,3.36,0,1,0,0.3361147371992003
534,2,8,3.36,0,1,1,0.5850744148072202
534,2,10,3.36,0,1,1,0.5164046360072125
534,2,12,3.36,0,1,1,0.4122182999966112
534,2,14,3.36,0,1,1,0.471314723497076
534,2,16,3.36,0,1,1,0.43767975428250716
534,2,18,3.36,0,1,1,0.4214208109317035
534,2,20,3.36,0,1,0,0.30339711715504264
534,2,22,3.36,0,1,0,0.3742886676303702
534,3,6,3.36,0,1,0,0.42324479059721704
534,3,8,3.36,0,1,1,0.6217130409610082
534,3,10,3.36,0,1,1,0.6227512885812176
534,3,12,3.36,0,1,1,0.6379565754084581
534,3,14,3.36,0,1,1,0.5489045293570359
534,3,16,3.36,0,1,1,0.6020146244276805
534,3,18,3.36,0,1,1,0.6082981686656921
534,3,20,3.36,0,1,0,0.4315328729958414
534,3,22,3.36,0,1,0,0.419629121704285
534,4,6,3.36,0,1,0,0.608380826631039
534,4,8,3.36,0,1,1,0.7130998350292822
534,4,10,3.36,0,1,1,0.7294387100284696
534,4,12,3.36,0,1,1,0.671116959526883
534,4,14,3.36,0,1,1,0.6552286213391123
534,4,16,3.36,0,1,1,0.6812220090203156
534,4,18,3.36,0,1,1,0.6990391445044002
